0,1,0,1,0,1,1,1,1,0,0,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,248
0,1,0,1,0,1,1,1,1,0,1,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,276
0,0,0,1,1,1,1,1,1,0,1,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,281
0,1,0,1,0,1,1,1,1,0,0,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,2,5,5,4,5,5,302
0,0,0,1,0,1,1,1,1,0,0,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,9,5,4,5,5,251
0,0,0,1,0,1,1,1,1,0,0,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,281
0,0,0,1,0,1,1,1,1,0,1,0,1,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,480
0,1,0,1,0,1,1,1,1,0,1,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,9,5,4,5,5,277
0,1,0,1,0,1,1,1,1,0,1,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,469
0,1,0,1,0,1,1,1,1,0,0,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,3,4,5,5,462
0,1,0,1,0,1,1,1,1,0,0,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,295
0,1,0,1,0,1,1,1,1,0,0,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,3,4,5,5,453
0,0,0,1,0,1,1,1,1,0,1,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,9,5,4,5,5,277
0,0,0,1,0,1,1,1,1,0,0,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,331
0,1,0,1,0,1,1,1,1,0,1,0,0,2,0,2,2,1,0,0,9,8,5,9,9,3,1,3,8,0,6,5,5,4,5,5,320
0,1,0,0,0,1,1,1,1,0,0,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,264
0,0,0,0,0,1,1,1,1,0,1,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,310
0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,5,4,5,5,467
0,0,0,1,0,1,1,1,1,0,0,0,0,2,0,2,2,1,0,0,9,8,9,5,1,3,1,3,8,0,6,5,5,4,5,5,303
0,1,0,1,0,1,1,1,1,0,1,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,3,8,0,6,5,0,4,5,5,305
0,1,0,1,0,1,1,1,1,0,0,0,0,2,0,2,2,1,0,0,9,8,9,5,9,3,1,0,8,3,6,9,5,4,5,5,460
